Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2024,1,11,4,30,0,0,0,-2,-1.2000000000000002,1010,94.60000000000001,259,1.7000000000000002,0.15,0,0,0
2024,1,11,5,30,0,0,0,-2.1,-1.4000000000000001,1011,94.9,256,1.5,0.15,0,0,0
2024,1,11,6,30,0,0,0,-2.2,-1.3,1011,93.36,248,1.5,0.15,0,0,0
2024,1,11,7,30,91,8,9,-2.2,0.1,1011,84.74,239,1.8,0.15,8,91,9
2024,1,11,8,30,580,44,141,-0.8,2.5,1012,79.01,227,2.3000000000000003,0.15,44,580,141
2024,1,11,9,30,772,60,299,0.1,4.800000000000001,1012,71.71000000000001,212,2.7,0.15,60,772,299
2024,1,11,10,30,862,67,424,0.5,6.9,1011,63.78,204,3.1,0.15,67,862,424
2024,1,11,11,30,903,71,500,0.7000000000000001,8.1,1010,59.620000000000005,204,3.4000000000000004,0.15,71,903,500
2024,1,11,12,30,917,69,517,1.2000000000000002,9,1009,58.29,207,3.7,0.15,69,917,517
2024,1,11,13,30,904,64,473,1.8,9.700000000000001,1009,57.910000000000004,211,3.8000000000000003,0.15,64,904,473
2024,1,11,14,30,854,58,374,2.6,9.8,1009,60.94,216,3.3000000000000003,0.15,58,854,374
2024,1,11,15,30,736,46,228,4,8.3,1010,74.45,220,2.4000000000000004,0.15,46,736,228
2024,1,11,16,30,467,27,70,4.1000000000000005,6.300000000000001,1011,85.58,226,2.1,0.15,27,467,70
2024,1,11,17,30,0,0,0,3.2,5.4,1012,85.72,239,2.3000000000000003,0.15,0,0,0
2024,1,11,18,30,0,0,0,3.2,5,1013,88.06,257,2.4000000000000004,0.15,0,0,0
2024,1,11,19,30,0,0,0,2.9000000000000004,4.4,1014,90.23,275,2.4000000000000004,0.15,0,0,0
2024,1,11,20,30,0,0,0,2.4000000000000004,3.6,1015,91.98,287,2.2,0.15,0,0,0
2024,1,11,21,30,0,0,0,1.8,2.8000000000000003,1015,93.04,293,1.9000000000000001,0.15,0,0,0
2024,1,11,22,30,0,0,0,1.4000000000000001,2.1,1016,94.86,300,1.9000000000000001,0.15,0,0,0
2024,1,11,23,30,0,0,0,1.1,1.6,1017,96.63,311,1.8,0.15,0,0,0
2024,1,12,0,30,0,0,0,0.9,1,1018,99.5,326,1.8,0.15,0,0,0
2024,1,12,1,30,0,0,0,0.6000000000000001,0.6000000000000001,1018,100,340,1.8,0.15,0,0,0
2024,1,12,2,30,0,0,0,0.30000000000000004,0.30000000000000004,1019,100,352,1.8,0.15,0,0,0
2024,1,12,3,30,0,0,0,0,0,1019,100,184,1.8,0.15,0,0,0
2024,1,12,4,30,0,0,0,-0.2,-0.2,1019,100,19,1.9000000000000001,0.15,0,0,0
2024,1,12,5,30,0,0,0,-0.5,-0.5,1019,100,39,1.9000000000000001,0.15,0,0,0
2024,1,12,6,30,0,0,0,-0.6000000000000001,-0.5,1019,99.11,57,1.9000000000000001,0.15,0,0,0
2024,1,12,7,30,115,9,10,-0.5,0.9,1019,90.19,73,2.1,0.15,9,115,10
2024,1,12,8,30,183,69,100,0.6000000000000001,3.3000000000000003,1019,82.73,88,2.6,0.15,40,633,147
2024,1,12,9,30,816,55,308,1.6,5.2,1019,77.69,101,3.1,0.15,55,816,308
2024,1,12,10,30,746,94,404,2.1,6.9,1019,71.4,110,4,0.15,60,893,432
2024,1,12,11,30,507,168,410,1.7000000000000002,8,1017,64.33,119,4.5,0.15,65,926,507
2024,1,12,12,30,229,231,343,1.9000000000000001,8.4,1016,63.53,124,4.6000000000000005,0.15,67,922,520
2024,1,12,13,30,119,212,266,2.4000000000000004,8.4,1014,65.75,125,4.6000000000000005,0.15,67,888,472
2024,1,12,14,30,20,137,144,3.1,7.9,1013,71.62,123,4.7,0.15,64,817,369
2024,1,12,15,30,2,54,54,3.7,7.2,1010,78.45,119,5.4,0.15,56,669,223
2024,1,12,16,30,46,16,20,4.1000000000000005,6.6000000000000005,1009,84.32000000000001,121,5.2,0.15,34,328,65
2024,1,12,17,30,0,0,0,4.800000000000001,6.4,1008,89.35000000000001,121,5.6000000000000005,0.15,0,0,0
2024,1,12,18,30,0,0,0,5.300000000000001,6.9,1004,89.78,120,7.9,0.15,0,0,0
2024,1,12,19,30,0,0,0,6.2,8.1,999,87.86,129,8.9,0.15,0,0,0
2024,1,12,20,30,0,0,0,7.800000000000001,9.200000000000001,997,91.09,146,6.800000000000001,0.15,0,0,0
2024,1,12,21,30,0,0,0,9,9.1,997,99.5,169,3.5,0.15,0,0,0
2024,1,12,22,30,0,0,0,8.8,8.8,995,100,178,1.8,0.15,0,0,0
2024,1,12,23,30,0,0,0,8.9,8.9,993,100,182,1.1,0.15,0,0,0
2024,1,13,0,30,0,0,0,8.8,8.8,992,100,202,1,0.15,0,0,0
2024,1,13,1,30,0,0,0,8,8,992,100,222,1.4000000000000001,0.15,0,0,0
2024,1,13,2,30,0,0,0,7,7,992,100,224,2.3000000000000003,0.15,0,0,0
2024,1,13,3,30,0,0,0,6,6,991,100,222,3,0.15,0,0,0
2024,1,13,4,30,0,0,0,5.300000000000001,5.300000000000001,991,100,218,3,0.15,0,0,0
2024,1,13,5,30,0,0,0,5,5.2,991,98.8,217,3.2,0.15,0,0,0
2024,1,13,6,30,0,0,0,5.300000000000001,5.5,991,98.72,221,3.7,0.15,0,0,0
2024,1,13,7,30,99,9,10,5.5,5.800000000000001,992,97.72,231,4.5,0.15,9,99,10
2024,1,13,8,30,604,43,145,5.4,6.2,993,94.92,247,5.4,0.15,43,604,145
2024,1,13,9,30,256,97,177,5.1000000000000005,7,995,87.59,262,6.4,0.15,58,789,304
2024,1,13,10,30,5,61,63,3.2,7.800000000000001,996,72.46000000000001,271,7.4,0.15,68,873,433
2024,1,13,11,30,900,76,508,-0.1,7.800000000000001,997,57.29,273,7.9,0.15,76,900,508
2024,1,13,12,30,656,150,474,-1.9000000000000001,7.5,998,51.51,274,7.9,0.15,80,901,525
2024,1,13,13,30,625,123,409,-2.7,7,999,50.21,274,7.7,0.15,78,880,481
2024,1,13,14,30,685,105,363,-3,6.4,1000,51.15,273,7.300000000000001,0.15,71,825,381
2024,1,13,15,30,553,66,206,-3.2,5.1000000000000005,1002,55.06,274,6.7,0.15,57,707,236
2024,1,13,16,30,432,33,75,-3.3000000000000003,3.4000000000000004,1004,61.43,275,6,0.15,33,432,75
2024,1,13,17,30,0,0,0,-3.6,2,1006,66.23,276,5.7,0.15,0,0,0
2024,1,13,18,30,0,0,0,-4.1000000000000005,1,1007,68.94,275,5.1000000000000005,0.15,0,0,0
2024,1,13,19,30,0,0,0,-4.3,0.2,1009,71.77,273,4.3,0.14,0,0,0
2024,1,13,20,30,0,0,0,-4.4,-0.6000000000000001,1009,75.57000000000001,271,3.6,0.14,0,0,0
2024,1,13,21,30,0,0,0,-4.5,-1.3,1010,79.11,268,3.1,0.14,0,0,0
2024,1,13,22,30,0,0,0,-4.5,-1.8,1011,82.05,264,2.7,0.14,0,0,0
2024,1,13,23,30,0,0,0,-4.4,-2.1,1012,84.09,260,2.5,0.14,0,0,0
2024,1,14,0,30,0,0,0,-4.4,-2.4000000000000004,1012,86.41,256,2.3000000000000003,0.14,0,0,0
2024,1,14,1,30,0,0,0,-4.3,-2.7,1012,89.02,249,2.1,0.14,0,0,0
2024,1,14,2,30,0,0,0,-4.1000000000000005,-2.8000000000000003,1012,90.56,240,2,0.14,0,0,0
2024,1,14,3,30,0,0,0,-3.9000000000000004,-2.8000000000000003,1012,91.83,230,2.1,0.14,0,0,0
2024,1,14,4,30,0,0,0,-3.8000000000000003,-2.7,1012,92.45,217,2.3000000000000003,0.14,0,0,0
2024,1,14,5,30,0,0,0,-3.5,-2.3000000000000003,1012,91.47,207,2.7,0.14,0,0,0
2024,1,14,6,30,0,0,0,-3.3000000000000003,-2,1011,91.08,199,3.3000000000000003,0.14,0,0,0
2024,1,14,7,30,103,9,10,-3,-1,1011,86.28,196,3.9000000000000004,0.14,9,103,10
2024,1,14,8,30,595,43,145,-2.2,1.1,1011,78.79,206,4.7,0.14,43,595,145
2024,1,14,9,30,774,61,304,-1.3,3.7,1011,69.58,224,5.5,0.14,61,774,304
2024,1,14,10,30,853,70,428,-0.7000000000000001,5.800000000000001,1011,63.050000000000004,243,6.2,0.14,70,853,428
2024,1,14,11,30,360,97,271,-0.30000000000000004,6.7,1011,60.93,262,7.1000000000000005,0.14,80,875,502
2024,1,14,12,30,8,163,167,-1,6,1012,60.92,280,8.1,0.14,88,865,517
2024,1,14,13,30,2,102,103,-2.9000000000000004,4.3,1013,59.300000000000004,290,8.5,0.14,81,862,479
2024,1,14,14,30,857,64,389,-5.800000000000001,2.7,1015,53.620000000000005,294,8,0.14,64,857,389
2024,1,14,15,30,784,47,248,-7.800000000000001,1,1017,51.74,296,6.4,0.14,47,784,248
2024,1,14,16,30,508,30,82,-8.3,-1.1,1018,58.26,301,4.3,0.14,28,555,84
2024,1,14,17,30,0,0,0,-7.9,-2.6,1019,67.03,307,3,0.14,0,0,0
2024,1,14,18,30,0,0,0,-7.7,-3,1020,70.05,313,2.7,0.14,0,0,0
2024,1,14,19,30,0,0,0,-7.4,-2.8000000000000003,1020,70.67,318,2.6,0.14,0,0,0
2024,1,14,20,30,0,0,0,-7,-2.5,1021,71.21000000000001,323,2.5,0.14,0,0,0
2024,1,14,21,30,0,0,0,-6.800000000000001,-2.4000000000000004,1021,71.74,326,2.4000000000000004,0.14,0,0,0
2024,1,14,22,30,0,0,0,-6.9,-2.6,1021,72.43,326,2.2,0.14,0,0,0
2024,1,14,23,30,0,0,0,-6.7,-2.7,1021,73.71000000000001,325,1.9000000000000001,0.14,0,0,0
2024,1,15,0,30,0,0,0,-6.7,-2.5,1021,72.96000000000001,326,1.9000000000000001,0.14,0,0,0
2024,1,15,1,30,0,0,0,-6.800000000000001,-2.3000000000000003,1022,71.38,327,1.9000000000000001,0.14,0,0,0
2024,1,15,2,30,0,0,0,-6.6000000000000005,-2.3000000000000003,1022,72.24,325,1.8,0.14,0,0,0
2024,1,15,3,30,0,0,0,-6.6000000000000005,-2.4000000000000004,1022,72.67,324,1.7000000000000002,0.14,0,0,0
2024,1,15,4,30,0,0,0,-6.800000000000001,-2.7,1022,73.65,327,1.5,0.14,0,0,0
2024,1,15,5,30,0,0,0,-6.7,-2.9000000000000004,1023,74.97,333,1.2000000000000002,0.14,0,0,0
2024,1,15,6,30,0,0,0,-6.7,-3.1,1023,76.15,171,0.8,0.14,0,0,0
2024,1,15,7,30,34,9,9,-6.7,-2.9000000000000004,1023,75.10000000000001,37,0.6000000000000001,0.14,9,34,9
2024,1,15,8,30,35,19,25,-6.6000000000000005,-2.2,1023,71.67,96,0.6000000000000001,0.14,66,399,135
2024,1,15,9,30,0,55,55,-6.2,-1.5,1023,70.14,139,0.6000000000000001,0.14,104,584,288
2024,1,15,10,30,0,54,54,-5.800000000000001,-1.2000000000000002,1023,70.95,157,0.6000000000000001,0.14,134,656,411
2024,1,15,11,30,0,97,97,-5.300000000000001,-1.2000000000000002,1022,73.51,155,0.7000000000000001,0.14,151,691,486
2024,1,15,12,30,3,166,167,-4.9,-1.2000000000000002,1021,75.77,144,0.8,0.14,155,698,503
2024,1,15,13,30,1,118,118,-4.6000000000000005,-1.2000000000000002,1021,77.73,131,0.9,0.14,151,663,459
2024,1,15,14,30,0,74,74,-4.3,-1.3,1021,79.94,121,1,0.14,136,584,359
2024,1,15,15,30,0,38,38,-4.1000000000000005,-1.4000000000000001,1021,82.10000000000001,109,1.2000000000000002,0.14,105,432,217
2024,1,15,16,30,156,50,66,-3.8000000000000003,-1.6,1021,84.74,100,1.4000000000000001,0.14,50,156,66
2024,1,15,17,30,0,0,0,-3.6,-1.7000000000000002,1021,86.68,99,1.7000000000000002,0.14,0,0,0
2024,1,15,18,30,0,0,0,-3.5,-1.8,1020,88.32000000000001,99,2,0.14,0,0,0
2024,1,15,19,30,0,0,0,-3.3000000000000003,-1.8,1020,89.33,98,2.2,0.15,0,0,0
2024,1,15,20,30,0,0,0,-3.2,-1.7000000000000002,1019,89.58,93,2.2,0.15,0,0,0
2024,1,15,21,30,0,0,0,-3,-1.7000000000000002,1019,90.66,87,2.1,0.15,0,0,0
2024,1,15,22,30,0,0,0,-3,-1.7000000000000002,1018,91.09,82,2,0.15,0,0,0
2024,1,15,23,30,0,0,0,-2.9000000000000004,-1.7000000000000002,1017,91.36,72,1.9000000000000001,0.15,0,0,0
2024,1,16,0,30,0,0,0,-3,-1.8,1016,91.64,62,1.8,0.15,0,0,0
2024,1,16,1,30,0,0,0,-3,-1.7000000000000002,1015,91.07000000000001,62,1.9000000000000001,0.15,0,0,0
2024,1,16,2,30,0,0,0,-2.9000000000000004,-1.7000000000000002,1015,91.39,66,1.8,0.15,0,0,0
2024,1,16,3,30,0,0,0,-2.9000000000000004,-1.7000000000000002,1013,91.60000000000001,69,1.9000000000000001,0.15,0,0,0
2024,1,16,4,30,0,0,0,-2.8000000000000003,-1.7000000000000002,1012,91.94,69,2.1,0.15,0,0,0
2024,1,16,5,30,0,0,0,-2.8000000000000003,-1.6,1011,91.61,69,2.1,0.15,0,0,0
2024,1,16,6,30,0,0,0,-2.7,-1.5,1010,91.46000000000001,63,1.9000000000000001,0.15,0,0,0
2024,1,16,7,30,8,6,6,-2.6,-1.3,1010,90.65,37,1.6,0.15,6,8,6
2024,1,16,8,30,0,6,6,-2.4000000000000004,-0.9,1010,89.53,176,1.9000000000000001,0.15,85,206,121
2024,1,16,9,30,0,11,11,-2.4000000000000004,-0.8,1010,89.16,330,3,0.15,152,371,270
2024,1,16,10,30,0,35,35,-2.5,-0.6000000000000001,1009,87.06,322,4,0.15,203,446,392
2024,1,16,11,30,0,87,87,-2.7,-0.5,1009,85.08,317,5,0.15,228,499,471
2024,1,16,12,30,2,122,123,-3,-0.30000000000000004,1008,81.71000000000001,313,5.9,0.15,216,558,496
2024,1,16,13,30,13,95,101,-3.8000000000000003,-0.4,1009,77.89,310,6.6000000000000005,0.15,173,624,465
2024,1,16,14,30,26,142,152,-5.2,-1.2000000000000002,1009,74.44,309,7.1000000000000005,0.15,120,675,380
2024,1,16,15,30,42,138,149,-6.800000000000001,-2.5,1010,72.15,311,7,0.15,73,653,245
2024,1,16,16,30,382,36,77,-8.3,-3.8000000000000003,1011,70.92,312,6.5,0.15,37,457,86
2024,1,16,17,30,0,0,0,-9.3,-4.7,1012,70.37,313,5.9,0.15,0,0,0
2024,1,16,18,30,0,0,0,-9.9,-5.5,1014,71.35000000000001,314,5.300000000000001,0.15,0,0,0
2024,1,16,19,30,0,0,0,-10.5,-6.300000000000001,1014,72.15,314,4.9,0.15,0,0,0
2024,1,16,20,30,0,0,0,-10.9,-6.9,1015,72.94,314,4.7,0.15,0,0,0
2024,1,16,21,30,0,0,0,-11.3,-7.300000000000001,1015,73.18,313,4.7,0.15,0,0,0
2024,1,16,22,30,0,0,0,-11.600000000000001,-7.6000000000000005,1015,73.01,311,4.7,0.15,0,0,0
2024,1,16,23,30,0,0,0,-11.9,-8.1,1015,73.97,308,4.5,0.15,0,0,0
2024,1,17,0,30,0,0,0,-12.4,-8.5,1016,73.42,306,4.3,0.15,0,0,0
2024,1,17,1,30,0,0,0,-12.8,-9,1016,74.10000000000001,303,4.1000000000000005,0.15,0,0,0
2024,1,17,2,30,0,0,0,-13,-9.4,1017,74.77,300,4,0.15,0,0,0
2024,1,17,3,30,0,0,0,-13.4,-9.700000000000001,1017,74.36,297,3.9000000000000004,0.15,0,0,0
2024,1,17,4,30,0,0,0,-13.8,-10,1017,73.9,294,3.9000000000000004,0.15,0,0,0
2024,1,17,5,30,0,0,0,-14,-10.100000000000001,1017,73.04,291,3.7,0.15,0,0,0
2024,1,17,6,30,0,0,0,-14.100000000000001,-10.100000000000001,1018,72.44,289,3.7,0.15,0,0,0
2024,1,17,7,30,154,10,12,-14,-9.1,1019,67.35,286,3.9000000000000004,0.15,10,154,12
2024,1,17,8,30,701,38,161,-13,-7,1019,62.15,283,4.6000000000000005,0.15,38,701,161
2024,1,17,9,30,863,54,330,-12.3,-5.4,1020,58.46,281,4.9,0.15,54,863,330
2024,1,17,10,30,936,65,464,-11.8,-4.2,1019,55.54,276,4.9,0.15,65,936,464
2024,1,17,11,30,971,69,545,-11.200000000000001,-3.2,1019,54.120000000000005,271,4.9,0.15,69,971,545
2024,1,17,12,30,979,70,565,-10.600000000000001,-2.4000000000000004,1018,53.34,267,4.800000000000001,0.15,70,979,565
2024,1,17,13,30,962,68,521,-10.100000000000001,-1.8,1018,52.99,263,4.6000000000000005,0.15,68,962,521
2024,1,17,14,30,915,62,418,-9.8,-1.7000000000000002,1018,54.15,261,4.4,0.15,62,915,418
2024,1,17,15,30,803,51,265,-9.4,-2.4000000000000004,1019,58.45,261,3.5,0.15,51,803,265
2024,1,17,16,30,552,32,93,-9.1,-4.2,1019,68.71000000000001,260,2.6,0.15,32,552,93
2024,1,17,17,30,0,0,0,-9.200000000000001,-5.4,1020,74.52,260,2.3000000000000003,0.15,0,0,0
2024,1,17,18,30,0,0,0,-9.3,-5.800000000000001,1020,76.16,260,2.2,0.15,0,0,0
2024,1,17,19,30,0,0,0,-9.4,-6.300000000000001,1020,78.68,259,2.1,0.15,0,0,0
2024,1,17,20,30,0,0,0,-9.5,-6.7,1021,80.37,255,2,0.15,0,0,0
2024,1,17,21,30,0,0,0,-9.700000000000001,-7.1000000000000005,1021,81.77,251,2,0.15,0,0,0
2024,1,17,22,30,0,0,0,-9.700000000000001,-7.300000000000001,1021,82.66,247,1.9000000000000001,0.15,0,0,0
2024,1,17,23,30,0,0,0,-9.700000000000001,-7.5,1021,84.16,243,1.9000000000000001,0.15,0,0,0
2024,1,18,0,30,0,0,0,-9.600000000000001,-7.5,1021,84.66,241,1.9000000000000001,0.15,0,0,0
2024,1,18,1,30,0,0,0,-9.3,-7.2,1022,84.7,242,1.8,0.15,0,0,0
2024,1,18,2,30,0,0,0,-9,-7,1022,85.61,241,1.7000000000000002,0.15,0,0,0
2024,1,18,3,30,0,0,0,-8.8,-7.1000000000000005,1022,87.48,241,1.6,0.15,0,0,0
2024,1,18,4,30,0,0,0,-8.9,-7.5,1022,89.95,243,1.6,0.15,0,0,0
2024,1,18,5,30,0,0,0,-8.9,-7.7,1022,90.99,248,1.5,0.15,0,0,0
2024,1,18,6,30,0,0,0,-9,-7.5,1022,89.28,254,1.3,0.15,0,0,0
2024,1,18,7,30,1,8,8,-8.8,-6.4,1022,82.98,259,1.4000000000000001,0.15,11,122,12
2024,1,18,8,30,2,57,57,-8.6,-4.7,1022,74.33,259,1.3,0.15,44,647,159
2024,1,18,9,30,19,148,154,-7.800000000000001,-3.1,1022,70.14,238,0.8,0.15,62,815,324
2024,1,18,10,30,68,251,280,-6.9,-1.4000000000000001,1021,66.26,194,0.7000000000000001,0.15,73,894,457
2024,1,18,11,30,76,281,318,-6.4,0.2,1020,61.08,162,1.2000000000000002,0.15,78,925,534
2024,1,18,12,30,6,170,173,-6.7,1.3,1018,55.300000000000004,153,1.8,0.15,79,934,554
2024,1,18,13,30,30,220,234,-5.4,1.7000000000000002,1017,59.09,153,2,0.15,78,907,508
2024,1,18,14,30,2,113,114,-4.2,1.5,1017,65.98,159,1.7000000000000002,0.15,75,844,406
2024,1,18,15,30,1,59,59,-2.2,0.8,1017,80.26,167,1.2000000000000002,0.15,63,712,255
2024,1,18,16,30,32,56,60,-2.2,0,1016,85.15,173,1.1,0.15,40,423,88
2024,1,18,17,30,0,0,0,-2.7,0,1016,82.10000000000001,175,1,0.15,0,0,0
2024,1,18,18,30,0,0,0,-2.7,0.1,1016,81.58,174,0.9,0.15,0,0,0
2024,1,18,19,30,0,0,0,-2.8000000000000003,0.2,1015,80.24,172,0.7000000000000001,0.15,0,0,0
2024,1,18,20,30,0,0,0,-3,0.4,1015,77.84,149,0.5,0.15,0,0,0
2024,1,18,21,30,0,0,0,-3.2,0.30000000000000004,1014,77.57000000000001,102,0.5,0.15,0,0,0
2024,1,18,22,30,0,0,0,-3.2,-0.1,1014,79.72,70,0.8,0.15,0,0,0
2024,1,18,23,30,0,0,0,-3.1,-0.7000000000000001,1013,83.89,62,1,0.15,0,0,0
2024,1,19,0,30,0,0,0,-2.8000000000000003,-1,1012,87.37,62,1.3,0.15,0,0,0
2024,1,19,1,30,0,0,0,-2.6,-1,1012,89.2,59,1.8,0.15,0,0,0
2024,1,19,2,30,0,0,0,-2.3000000000000003,-1,1011,90.9,57,2.5,0.15,0,0,0
2024,1,19,3,30,0,0,0,-2.2,-1.1,1009,92.45,57,2.9000000000000004,0.15,0,0,0
2024,1,19,4,30,0,0,0,-2.2,-1.4000000000000001,1009,94.49,55,2.8000000000000003,0.15,0,0,0
2024,1,19,5,30,0,0,0,-2.4000000000000004,-1.7000000000000002,1008,94.75,52,2.7,0.15,0,0,0
2024,1,19,6,30,0,0,0,-2.7,-1.8,1007,93.7,46,2.7,0.15,0,0,0
2024,1,19,7,30,0,2,2,-2.8000000000000003,-1.7000000000000002,1007,92.22,35,2.8000000000000003,0.15,9,30,9
2024,1,19,8,30,0,14,14,-2.6,-1.3,1007,90.75,29,3.1,0.15,69,378,137
2024,1,19,9,30,0,34,34,-2.4000000000000004,-0.9,1006,89.57000000000001,27,3.4000000000000004,0.15,108,577,295
2024,1,19,10,30,0,51,51,-2.2,-0.5,1006,88.19,18,3.5,0.15,141,646,420
2024,1,19,11,30,25,132,144,-2.2,-0.30000000000000004,1006,87.21000000000001,181,3.6,0.15,160,683,499
2024,1,19,12,30,94,210,258,-2.3000000000000003,-0.30000000000000004,1006,86.17,342,4.1000000000000005,0.15,167,688,519
2024,1,19,13,30,1,79,79,-2.6,-0.4,1007,84.94,329,4.5,0.15,167,648,476
2024,1,19,14,30,11,170,174,-2.9000000000000004,-0.5,1007,83.89,320,4.6000000000000005,0.15,146,590,380
2024,1,19,15,30,12,122,125,-3,-0.8,1009,85.18,313,4.4,0.15,107,478,238
2024,1,19,16,30,48,22,28,-3.2,-1.3,1010,87.06,306,4.2,0.15,53,237,81
2024,1,19,17,30,0,0,0,-3.7,-1.8,1011,86.82000000000001,304,4.1000000000000005,0.15,0,0,0
2024,1,19,18,30,0,0,0,-4.2,-2.6,1012,88.83,303,3.9000000000000004,0.15,0,0,0
2024,1,19,19,30,0,0,0,-5,-3.7,1013,90.68,301,3.4000000000000004,0.14,0,0,0
2024,1,19,20,30,0,0,0,-5.9,-4.6000000000000005,1013,90.82000000000001,297,3.1,0.14,0,0,0
2024,1,19,21,30,0,0,0,-6.4,-5.1000000000000005,1014,90.79,290,3,0.14,0,0,0
2024,1,19,22,30,0,0,0,-6.6000000000000005,-5.1000000000000005,1015,89.47,289,3.3000000000000003,0.14,0,0,0
2024,1,19,23,30,0,0,0,-6.6000000000000005,-4.7,1015,86.32000000000001,294,3.7,0.14,0,0,0
2024,1,20,0,30,0,0,0,-6.4,-4.3,1016,85.54,300,4,0.14,0,0,0
2024,1,20,1,30,0,0,0,-6.300000000000001,-4.3,1016,85.61,305,4.3,0.14,0,0,0
2024,1,20,2,30,0,0,0,-6.7,-4.800000000000001,1017,86.8,308,4.2,0.14,0,0,0
2024,1,20,3,30,0,0,0,-7.5,-5.6000000000000005,1017,86.78,308,4,0.14,0,0,0
2024,1,20,4,30,0,0,0,-8.5,-6.5,1017,85.94,306,3.7,0.14,0,0,0
2024,1,20,5,30,0,0,0,-9.3,-7.2,1018,84.84,303,3.4000000000000004,0.14,0,0,0
2024,1,20,6,30,0,0,0,-10,-7.6000000000000005,1018,82.9,299,3.4000000000000004,0.14,0,0,0
2024,1,20,7,30,19,9,9,-10.4,-6.800000000000001,1019,75.39,299,4.1000000000000005,0.14,11,127,13
2024,1,20,8,30,1,45,45,-10,-5.4,1020,69.91,301,5.2,0.14,48,655,166
2024,1,20,9,30,22,159,166,-10.5,-4.800000000000001,1020,64.18,304,6,0.14,69,823,337
2024,1,20,10,30,80,254,289,-10.8,-4.5,1020,61.36,304,6.4,0.14,84,895,473
2024,1,20,11,30,166,305,388,-10.600000000000001,-4.3,1020,61.29,304,6.6000000000000005,0.14,94,927,556
2024,1,20,12,30,492,228,481,-10.5,-4.3,1020,61.940000000000005,304,6.800000000000001,0.14,95,930,574
2024,1,20,13,30,350,240,408,-10.5,-4.3,1020,62.120000000000005,304,6.800000000000001,0.14,90,908,527
2024,1,20,14,30,741,103,399,-10.5,-4.5,1020,62.85,304,6.7,0.14,80,861,424
2024,1,20,15,30,469,95,225,-10.600000000000001,-5,1021,64.98,302,6.300000000000001,0.14,62,760,273
2024,1,20,16,30,439,36,89,-10.600000000000001,-5.800000000000001,1022,68.71000000000001,298,5.9,0.14,38,520,101
2024,1,20,17,30,0,0,0,-11,-6.6000000000000005,1022,70.9,294,5.7,0.14,0,0,0
2024,1,20,18,30,0,0,0,-11.3,-7.2,1023,72.66,292,5.7,0.14,0,0,0
2024,1,20,19,30,0,0,0,-11.600000000000001,-7.6000000000000005,1023,73.05,292,5.800000000000001,0.15,0,0,0
2024,1,20,20,30,0,0,0,-11.700000000000001,-7.800000000000001,1024,73.3,293,5.7,0.15,0,0,0
2024,1,20,21,30,0,0,0,-11.700000000000001,-8,1024,74.57000000000001,293,5.5,0.15,0,0,0
2024,1,20,22,30,0,0,0,-11.600000000000001,-8.200000000000001,1025,76.31,292,5.1000000000000005,0.15,0,0,0
2024,1,20,23,30,0,0,0,-11.700000000000001,-8.4,1025,77.25,291,4.800000000000001,0.15,0,0,0
2024,1,21,0,30,0,0,0,-11.600000000000001,-8.5,1026,78.17,294,4.800000000000001,0.15,0,0,0
2024,1,21,1,30,0,0,0,-11.4,-8.200000000000001,1026,77.9,298,4.9,0.15,0,0,0
2024,1,21,2,30,0,0,0,-10.9,-7.9,1027,78.89,301,5,0.15,0,0,0
2024,1,21,3,30,0,0,0,-10.700000000000001,-7.800000000000001,1027,79.74,301,5,0.15,0,0,0
2024,1,21,4,30,0,0,0,-10.700000000000001,-8,1028,81.12,300,4.7,0.15,0,0,0
2024,1,21,5,30,0,0,0,-10.9,-8.5,1029,83.05,295,4.3,0.15,0,0,0
2024,1,21,6,30,0,0,0,-11.4,-9,1029,82.66,290,4,0.15,0,0,0
2024,1,21,7,30,130,12,14,-11.700000000000001,-8.1,1030,75.57000000000001,288,4.3,0.15,12,130,14
